BIOGUIDE_ID,CATEGORY,AMOUNT,full_name,state,district,party,geoid
P000605,PERSONNEL COMPENSATION,1002676.71,Scott Perry,PA,10,Republican,4210
P000605,PRINTING AND REPRODUCTION,262.93,Scott Perry,PA,10,Republican,4210
P000605,RENT  COMMUNICATION  UTILITIES,122779.76,Scott Perry,PA,10,Republican,4210
P000605,SUPPLIES AND MATERIALS,37429.52,Scott Perry,PA,10,Republican,4210
P000605,TRAVEL,1548.62,Scott Perry,PA,10,Republican,4210
S001199,EQUIPMENT,16206.44,Lloyd Smucker,PA,11,Republican,4211
S001199,FRANKED MAIL,3760.47,Lloyd Smucker,PA,11,Republican,4211
S001199,OTHER SERVICES,46500,Lloyd Smucker,PA,11,Republican,4211
S001199,PERSONNEL COMPENSATION,931362.06,Lloyd Smucker,PA,11,Republican,4211
S001199,PRINTING AND REPRODUCTION,17866.45,Lloyd Smucker,PA,11,Republican,4211
S001199,RENT  COMMUNICATION  UTILITIES,126861.16,Lloyd Smucker,PA,11,Republican,4211
S001199,SUPPLIES AND MATERIALS,18955.11,Lloyd Smucker,PA,11,Republican,4211
S001199,TRAVEL,6355.84,Lloyd Smucker,PA,11,Republican,4211
K000395,EQUIPMENT,16959.34,Fred Keller,PA,12,Republican,4212
K000395,FRANKED MAIL,56382.4,Fred Keller,PA,12,Republican,4212
K000395,OTHER SERVICES,41952,Fred Keller,PA,12,Republican,4212
K000395,PERSONNEL COMPENSATION,957588.18,Fred Keller,PA,12,Republican,4212
K000395,PRINTING AND REPRODUCTION,89324.28,Fred Keller,PA,12,Republican,4212
K000395,RENT  COMMUNICATION  UTILITIES,140306.69,Fred Keller,PA,12,Republican,4212
K000395,SUPPLIES AND MATERIALS,29554.03,Fred Keller,PA,12,Republican,4212
K000395,TRAVEL,23773.22,Fred Keller,PA,12,Republican,4212
J000302,EQUIPMENT,26917.7,John Joyce,PA,13,Republican,4213
J000302,FRANKED MAIL,125508.01,John Joyce,PA,13,Republican,4213
J000302,OTHER SERVICES,60520.75,John Joyce,PA,13,Republican,4213
J000302,PERSONNEL COMPENSATION,933824.78,John Joyce,PA,13,Republican,4213
J000302,PRINTING AND REPRODUCTION,56907.3,John Joyce,PA,13,Republican,4213
J000302,RENT  COMMUNICATION  UTILITIES,89375.45,John Joyce,PA,13,Republican,4213
J000302,SUPPLIES AND MATERIALS,39375.36,John Joyce,PA,13,Republican,4213
J000302,TRAVEL,18164.39,John Joyce,PA,13,Republican,4213
R000610,EQUIPMENT,22190.74,Guy Reschenthaler,PA,14,Republican,4214
R000610,FRANKED MAIL,62945.2,Guy Reschenthaler,PA,14,Republican,4214
R000610,OTHER SERVICES,38286.01,Guy Reschenthaler,PA,14,Republican,4214
R000610,PERSONNEL COMPENSATION,1015253.33,Guy Reschenthaler,PA,14,Republican,4214
R000610,PRINTING AND REPRODUCTION,105375.6,Guy Reschenthaler,PA,14,Republican,4214
R000610,RENT  COMMUNICATION  UTILITIES,92929.21,Guy Reschenthaler,PA,14,Republican,4214
R000610,SUPPLIES AND MATERIALS,38417.43,Guy Reschenthaler,PA,14,Republican,4214
R000610,TRAVEL,8806.51,Guy Reschenthaler,PA,14,Republican,4214
T000467,EQUIPMENT,19298.08,Glenn Thompson,PA,15,Republican,4215
T000467,FRANKED MAIL,2805.58,Glenn Thompson,PA,15,Republican,4215
T000467,OTHER SERVICES,28783.38,Glenn Thompson,PA,15,Republican,4215
T000467,PERSONNEL COMPENSATION,1177885.41,Glenn Thompson,PA,15,Republican,4215
T000467,PRINTING AND REPRODUCTION,383.84,Glenn Thompson,PA,15,Republican,4215
T000467,RENT  COMMUNICATION  UTILITIES,63512.84,Glenn Thompson,PA,15,Republican,4215
T000467,SUPPLIES AND MATERIALS,7398.65,Glenn Thompson,PA,15,Republican,4215
T000467,TRAVEL,23081.43,Glenn Thompson,PA,15,Republican,4215
K000376,EQUIPMENT,14395.34,Mike Kelly,PA,16,Republican,4216
K000376,FRANKED MAIL,2162.4,Mike Kelly,PA,16,Republican,4216
K000376,OTHER SERVICES,41601.19,Mike Kelly,PA,16,Republican,4216
K000376,PERSONNEL COMPENSATION,1037738.85,Mike Kelly,PA,16,Republican,4216
K000376,PRINTING AND REPRODUCTION,29975.93,Mike Kelly,PA,16,Republican,4216
K000376,RENT  COMMUNICATION  UTILITIES,141437.61,Mike Kelly,PA,16,Republican,4216
K000376,SUPPLIES AND MATERIALS,45179.38,Mike Kelly,PA,16,Republican,4216
K000376,TRAVEL,25710.75,Mike Kelly,PA,16,Republican,4216
D000482,EQUIPMENT,26163.86,Michael F. Doyle,PA,18,Democrat,4218
D000482,FRANKED MAIL,1394.69,Michael F. Doyle,PA,18,Democrat,4218
D000482,OTHER SERVICES,41223,Michael F. Doyle,PA,18,Democrat,4218
D000482,PERSONNEL COMPENSATION,1098952.79,Michael F. Doyle,PA,18,Democrat,4218
D000482,PRINTING AND REPRODUCTION,3439.89,Michael F. Doyle,PA,18,Democrat,4218
D000482,RENT  COMMUNICATION  UTILITIES,121895.59,Michael F. Doyle,PA,18,Democrat,4218
D000482,SUPPLIES AND MATERIALS,28551.66,Michael F. Doyle,PA,18,Democrat,4218
D000482,TRAVEL,6650.86,Michael F. Doyle,PA,18,Democrat,4218
C001084,EQUIPMENT,12022.58,David N. Cicilline,RI,1,Democrat,4401
C001084,FRANKED MAIL,269.19,David N. Cicilline,RI,1,Democrat,4401
C001084,OTHER SERVICES,45119.9,David N. Cicilline,RI,1,Democrat,4401
C001084,PERSONNEL COMPENSATION,1156110.27,David N. Cicilline,RI,1,Democrat,4401
C001084,PRINTING AND REPRODUCTION,13437.63,David N. Cicilline,RI,1,Democrat,4401
C001084,RENT  COMMUNICATION  UTILITIES,95257.56,David N. Cicilline,RI,1,Democrat,4401
C001084,SUPPLIES AND MATERIALS,24798.3,David N. Cicilline,RI,1,Democrat,4401
C001084,TRAVEL,10182.61,David N. Cicilline,RI,1,Democrat,4401
L000559,EQUIPMENT,21239.55,James R. Langevin,RI,2,Democrat,4402
L000559,FRANKED MAIL,2211.17,James R. Langevin,RI,2,Democrat,4402
L000559,OTHER SERVICES,32611.37,James R. Langevin,RI,2,Democrat,4402
L000559,PERSONNEL COMPENSATION,1141683.27,James R. Langevin,RI,2,Democrat,4402
L000559,PRINTING AND REPRODUCTION,1092.55,James R. Langevin,RI,2,Democrat,4402
L000559,RENT  COMMUNICATION  UTILITIES,126675.71,James R. Langevin,RI,2,Democrat,4402
L000559,SUPPLIES AND MATERIALS,19006.34,James R. Langevin,RI,2,Democrat,4402
L000559,TRAVEL,6377.21,James R. Langevin,RI,2,Democrat,4402
C001122,EQUIPMENT,4294,Joe Cunningham,SC,1,Democrat,4501
C001122,FRANKED MAIL,18400.88,Joe Cunningham,SC,1,Democrat,4501
C001122,OTHER SERVICES,33618.85,Joe Cunningham,SC,1,Democrat,4501
C001122,PERSONNEL COMPENSATION,1182113.49,Joe Cunningham,SC,1,Democrat,4501
C001122,PRINTING AND REPRODUCTION,84631.28,Joe Cunningham,SC,1,Democrat,4501
C001122,RENT  COMMUNICATION  UTILITIES,122196.43,Joe Cunningham,SC,1,Democrat,4501
C001122,SUPPLIES AND MATERIALS,12653.52,Joe Cunningham,SC,1,Democrat,4501
C001122,TRAVEL,20779.35,Joe Cunningham,SC,1,Democrat,4501
W000795,EQUIPMENT,12526.64,Joe Wilson,SC,2,Republican,4502
W000795,FRANKED MAIL,44775.58,Joe Wilson,SC,2,Republican,4502
W000795,OTHER SERVICES,47509.54,Joe Wilson,SC,2,Republican,4502
W000795,PERSONNEL COMPENSATION,1163539.22,Joe Wilson,SC,2,Republican,4502
W000795,PRINTING AND REPRODUCTION,41250.77,Joe Wilson,SC,2,Republican,4502
W000795,RENT  COMMUNICATION  UTILITIES,113875.92,Joe Wilson,SC,2,Republican,4502
W000795,SUPPLIES AND MATERIALS,20090.15,Joe Wilson,SC,2,Republican,4502
W000795,TRAVEL,30994.14,Joe Wilson,SC,2,Republican,4502
D000615,EQUIPMENT,22409.05,Jeff Duncan,SC,3,Republican,4503
D000615,FRANKED MAIL,1379.19,Jeff Duncan,SC,3,Republican,4503
D000615,OTHER SERVICES,48727.21,Jeff Duncan,SC,3,Republican,4503
D000615,PERSONNEL COMPENSATION,1093710.19,Jeff Duncan,SC,3,Republican,4503
D000615,PRINTING AND REPRODUCTION,190.7,Jeff Duncan,SC,3,Republican,4503
D000615,RENT  COMMUNICATION  UTILITIES,61957.85,Jeff Duncan,SC,3,Republican,4503
D000615,SUPPLIES AND MATERIALS,40377.08,Jeff Duncan,SC,3,Republican,4503
D000615,TRAVEL,34413.38,Jeff Duncan,SC,3,Republican,4503
T000480,EQUIPMENT,36495.34,William R. Timmons IV,SC,4,Republican,4504
T000480,FRANKED MAIL,42297.22,William R. Timmons IV,SC,4,Republican,4504
T000480,OTHER SERVICES,60444.5,William R. Timmons IV,SC,4,Republican,4504
T000480,PERSONNEL COMPENSATION,899801.2,William R. Timmons IV,SC,4,Republican,4504
T000480,PRINTING AND REPRODUCTION,136781.88,William R. Timmons IV,SC,4,Republican,4504
T000480,RENT  COMMUNICATION  UTILITIES,85959.92,William R. Timmons IV,SC,4,Republican,4504
T000480,SUPPLIES AND MATERIALS,34603.9,William R. Timmons IV,SC,4,Republican,4504
T000480,TRAVEL,27287.77,William R. Timmons IV,SC,4,Republican,4504
N000190,EQUIPMENT,22170.58,Ralph Norman,SC,5,Republican,4505
N000190,FRANKED MAIL,16263.72,Ralph Norman,SC,5,Republican,4505
N000190,OTHER SERVICES,41494.21,Ralph Norman,SC,5,Republican,4505
N000190,PERSONNEL COMPENSATION,1008341.59,Ralph Norman,SC,5,Republican,4505
N000190,PRINTING AND REPRODUCTION,111544.24,Ralph Norman,SC,5,Republican,4505
N000190,RENT  COMMUNICATION  UTILITIES,85549.86,Ralph Norman,SC,5,Republican,4505
N000190,SUPPLIES AND MATERIALS,30507.36,Ralph Norman,SC,5,Republican,4505
N000190,TRAVEL,19230.72,Ralph Norman,SC,5,Republican,4505
C000537,EQUIPMENT,17967.71,James E. Clyburn,SC,6,Democrat,4506
C000537,FRANKED MAIL,21514.11,James E. Clyburn,SC,6,Democrat,4506
C000537,OTHER SERVICES,51940.34,James E. Clyburn,SC,6,Democrat,4506
C000537,PERSONNEL COMPENSATION,885184.36,James E. Clyburn,SC,6,Democrat,4506
C000537,PRINTING AND REPRODUCTION,1834.46,James E. Clyburn,SC,6,Democrat,4506
C000537,RENT  COMMUNICATION  UTILITIES,156420.89,James E. Clyburn,SC,6,Democrat,4506
C000537,SUPPLIES AND MATERIALS,20156.25,James E. Clyburn,SC,6,Democrat,4506
C000537,TRANSPORTATION OF THINGS,464,James E. Clyburn,SC,6,Democrat,4506
C000537,TRAVEL,40339.28,James E. Clyburn,SC,6,Democrat,4506
R000597,EQUIPMENT,20778.46,Tom Rice,SC,7,Republican,4507
R000597,FRANKED MAIL,14866.55,Tom Rice,SC,7,Republican,4507
R000597,OTHER SERVICES,43100,Tom Rice,SC,7,Republican,4507
R000597,PERSONNEL COMPENSATION,1010854.39,Tom Rice,SC,7,Republican,4507
R000597,PRINTING AND REPRODUCTION,10705.61,Tom Rice,SC,7,Republican,4507
R000597,RENT  COMMUNICATION  UTILITIES,101523.09,Tom Rice,SC,7,Republican,4507
R000597,SUPPLIES AND MATERIALS,26508.57,Tom Rice,SC,7,Republican,4507
R000597,TRAVEL,51432.14,Tom Rice,SC,7,Republican,4507
J000301,EQUIPMENT,26486.65,Dusty Johnson,SD,0,Republican,4600
J000301,FRANKED MAIL,52999.34,Dusty Johnson,SD,0,Republican,4600
J000301,OTHER SERVICES,41406.25,Dusty Johnson,SD,0,Republican,4600
J000301,PERSONNEL COMPENSATION,933892.83,Dusty Johnson,SD,0,Republican,4600
J000301,PRINTING AND REPRODUCTION,80359.36,Dusty Johnson,SD,0,Republican,4600
J000301,RENT  COMMUNICATION  UTILITIES,110519.74,Dusty Johnson,SD,0,Republican,4600
J000301,SUPPLIES AND MATERIALS,39504.51,Dusty Johnson,SD,0,Republican,4600
J000301,TRAVEL,37788.02,Dusty Johnson,SD,0,Republican,4600
R000582,EQUIPMENT,31720.47,David P. Roe,TN,1,Republican,4701
R000582,FRANKED MAIL,4926.95,David P. Roe,TN,1,Republican,4701
R000582,OTHER SERVICES,60511.42,David P. Roe,TN,1,Republican,4701
R000582,PERSONNEL COMPENSATION,1087662.39,David P. Roe,TN,1,Republican,4701
R000582,PRINTING AND REPRODUCTION,402.76,David P. Roe,TN,1,Republican,4701
R000582,RENT  COMMUNICATION  UTILITIES,64454.46,David P. Roe,TN,1,Republican,4701
R000582,SUPPLIES AND MATERIALS,15584.1,David P. Roe,TN,1,Republican,4701
R000582,TRAVEL,20052.89,David P. Roe,TN,1,Republican,4701
B001309,EQUIPMENT,24473.92,Tim Burchett,TN,2,Republican,4702
B001309,FRANKED MAIL,23168.97,Tim Burchett,TN,2,Republican,4702
B001309,OTHER SERVICES,28354.54,Tim Burchett,TN,2,Republican,4702
B001309,PERSONNEL COMPENSATION,1022623.63,Tim Burchett,TN,2,Republican,4702
B001309,PRINTING AND REPRODUCTION,34332.91,Tim Burchett,TN,2,Republican,4702
B001309,RENT  COMMUNICATION  UTILITIES,75259.95,Tim Burchett,TN,2,Republican,4702
B001309,SUPPLIES AND MATERIALS,26496.17,Tim Burchett,TN,2,Republican,4702
B001309,TRAVEL,18235.51,Tim Burchett,TN,2,Republican,4702
F000459,EQUIPMENT,31314.47,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,FRANKED MAIL,1050.62,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,OTHER SERVICES,55469.64,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,PERSONNEL COMPENSATION,945053.09,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,PRINTING AND REPRODUCTION,629.42,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,RENT  COMMUNICATION  UTILITIES,122630.94,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,SUPPLIES AND MATERIALS,28263.64,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
F000459,TRAVEL,40671.8,"Charles J. ""Chuck"" Fleischmann",TN,3,Republican,4703
D000616,EQUIPMENT,31143.25,Scott DesJarlais,TN,4,Republican,4704
D000616,FRANKED MAIL,24040.75,Scott DesJarlais,TN,4,Republican,4704
D000616,OTHER SERVICES,48755.7,Scott DesJarlais,TN,4,Republican,4704
D000616,PERSONNEL COMPENSATION,798083.65,Scott DesJarlais,TN,4,Republican,4704
D000616,PRINTING AND REPRODUCTION,18332.84,Scott DesJarlais,TN,4,Republican,4704
D000616,RENT  COMMUNICATION  UTILITIES,100388.06,Scott DesJarlais,TN,4,Republican,4704
D000616,SUPPLIES AND MATERIALS,71853.72,Scott DesJarlais,TN,4,Republican,4704
D000616,TRAVEL,42552.62,Scott DesJarlais,TN,4,Republican,4704
C000754,EQUIPMENT,25385.66,Jim Cooper,TN,5,Democrat,4705
C000754,FRANKED MAIL,19260.86,Jim Cooper,TN,5,Democrat,4705
C000754,OTHER SERVICES,49135.17,Jim Cooper,TN,5,Democrat,4705
C000754,PERSONNEL COMPENSATION,1170826.2,Jim Cooper,TN,5,Democrat,4705
C000754,PRINTING AND REPRODUCTION,25326.11,Jim Cooper,TN,5,Democrat,4705
C000754,RENT  COMMUNICATION  UTILITIES,112772.69,Jim Cooper,TN,5,Democrat,4705
C000754,SUPPLIES AND MATERIALS,15299.41,Jim Cooper,TN,5,Democrat,4705
C000754,TRAVEL,24933.51,Jim Cooper,TN,5,Democrat,4705
R000612,EQUIPMENT,18595.68,John Rose,TN,6,Republican,4706
R000612,FRANKED MAIL,12837.77,John Rose,TN,6,Republican,4706
R000612,OTHER SERVICES,47773.58,John Rose,TN,6,Republican,4706
R000612,PERSONNEL COMPENSATION,986689.15,John Rose,TN,6,Republican,4706
R000612,PRINTING AND REPRODUCTION,9650.34,John Rose,TN,6,Republican,4706
R000612,RENT  COMMUNICATION  UTILITIES,45700.15,John Rose,TN,6,Republican,4706
R000612,SUPPLIES AND MATERIALS,22084.11,John Rose,TN,6,Republican,4706
R000612,TRAVEL,44557.72,John Rose,TN,6,Republican,4706
G000590,EQUIPMENT,9283.72,Mark E. Green,TN,7,Republican,4707
G000590,FRANKED MAIL,27551.79,Mark E. Green,TN,7,Republican,4707
G000590,OTHER SERVICES,52665,Mark E. Green,TN,7,Republican,4707
G000590,PERSONNEL COMPENSATION,1060569.63,Mark E. Green,TN,7,Republican,4707
G000590,PRINTING AND REPRODUCTION,44388.16,Mark E. Green,TN,7,Republican,4707
G000590,RENT  COMMUNICATION  UTILITIES,94383.31,Mark E. Green,TN,7,Republican,4707
G000590,SUPPLIES AND MATERIALS,46489.5,Mark E. Green,TN,7,Republican,4707
G000590,TRAVEL,26868.63,Mark E. Green,TN,7,Republican,4707
K000392,EQUIPMENT,11114.98,David Kustoff,TN,8,Republican,4708
K000392,FRANKED MAIL,19739.92,David Kustoff,TN,8,Republican,4708
K000392,OTHER SERVICES,48077.08,David Kustoff,TN,8,Republican,4708
K000392,PERSONNEL COMPENSATION,928742.42,David Kustoff,TN,8,Republican,4708
K000392,PRINTING AND REPRODUCTION,38364.59,David Kustoff,TN,8,Republican,4708
K000392,RENT  COMMUNICATION  UTILITIES,94097.52,David Kustoff,TN,8,Republican,4708
K000392,SUPPLIES AND MATERIALS,8992.69,David Kustoff,TN,8,Republican,4708
K000392,TRAVEL,45999.28,David Kustoff,TN,8,Republican,4708
C001068,EQUIPMENT,35180.58,Steve Cohen,TN,9,Democrat,4709
C001068,FRANKED MAIL,9451.2,Steve Cohen,TN,9,Democrat,4709
C001068,OTHER SERVICES,36180.4,Steve Cohen,TN,9,Democrat,4709
C001068,PERSONNEL COMPENSATION,1167097.04,Steve Cohen,TN,9,Democrat,4709
C001068,PRINTING AND REPRODUCTION,5628.2,Steve Cohen,TN,9,Democrat,4709
C001068,RENT  COMMUNICATION  UTILITIES,106323.05,Steve Cohen,TN,9,Democrat,4709
C001068,SUPPLIES AND MATERIALS,23304.13,Steve Cohen,TN,9,Democrat,4709
C001068,TRAVEL,9513.83,Steve Cohen,TN,9,Democrat,4709
G000552,EQUIPMENT,30269.16,Louie Gohmert,TX,1,Republican,4801
G000552,FRANKED MAIL,1754.09,Louie Gohmert,TX,1,Republican,4801
G000552,OTHER SERVICES,44916.14,Louie Gohmert,TX,1,Republican,4801
G000552,PERSONNEL COMPENSATION,1008809.81,Louie Gohmert,TX,1,Republican,4801
G000552,PRINTING AND REPRODUCTION,1800.1,Louie Gohmert,TX,1,Republican,4801
G000552,RENT  COMMUNICATION  UTILITIES,90366.92,Louie Gohmert,TX,1,Republican,4801
G000552,SUPPLIES AND MATERIALS,19718.33,Louie Gohmert,TX,1,Republican,4801
G000552,TRAVEL,35849.46,Louie Gohmert,TX,1,Republican,4801
C001120,EQUIPMENT,5742.15,Dan Crenshaw,TX,2,Republican,4802
C001120,FRANKED MAIL,12097.71,Dan Crenshaw,TX,2,Republican,4802
C001120,OTHER SERVICES,54923.16,Dan Crenshaw,TX,2,Republican,4802
C001120,PERSONNEL COMPENSATION,1038528.78,Dan Crenshaw,TX,2,Republican,4802
C001120,PRINTING AND REPRODUCTION,6346.69,Dan Crenshaw,TX,2,Republican,4802
C001120,RENT  COMMUNICATION  UTILITIES,97924.1,Dan Crenshaw,TX,2,Republican,4802
C001120,SUPPLIES AND MATERIALS,38366.46,Dan Crenshaw,TX,2,Republican,4802
C001120,TRAVEL,17865.14,Dan Crenshaw,TX,2,Republican,4802
T000479,EQUIPMENT,20059.72,Van Taylor,TX,3,Republican,4803
T000479,FRANKED MAIL,78119.75,Van Taylor,TX,3,Republican,4803
T000479,OTHER SERVICES,45863.75,Van Taylor,TX,3,Republican,4803
T000479,PERSONNEL COMPENSATION,1028031.51,Van Taylor,TX,3,Republican,4803
T000479,PRINTING AND REPRODUCTION,88032.03,Van Taylor,TX,3,Republican,4803
T000479,RENT  COMMUNICATION  UTILITIES,119111.05,Van Taylor,TX,3,Republican,4803
T000479,SUPPLIES AND MATERIALS,35404.82,Van Taylor,TX,3,Republican,4803
T000479,TRAVEL,17542.94,Van Taylor,TX,3,Republican,4803
R000601,EQUIPMENT,3985.68,John Ratcliffe,TX,4,Republican,4804
R000601,FRANKED MAIL,611.44,John Ratcliffe,TX,4,Republican,4804
R000601,OTHER SERVICES,43577.88,John Ratcliffe,TX,4,Republican,4804
R000601,PERSONNEL COMPENSATION,934695.11,John Ratcliffe,TX,4,Republican,4804
R000601,PRINTING AND REPRODUCTION,111.87,John Ratcliffe,TX,4,Republican,4804
R000601,RENT  COMMUNICATION  UTILITIES,54413.22,John Ratcliffe,TX,4,Republican,4804
R000601,SUPPLIES AND MATERIALS,3800.94,John Ratcliffe,TX,4,Republican,4804
R000601,TRAVEL,14245.43,John Ratcliffe,TX,4,Republican,4804
G000589,EQUIPMENT,21672.36,Lance Gooden,TX,5,Republican,4805
G000589,FRANKED MAIL,93858.56,Lance Gooden,TX,5,Republican,4805
G000589,OTHER SERVICES,48351.94,Lance Gooden,TX,5,Republican,4805
G000589,PERSONNEL COMPENSATION,924774.99,Lance Gooden,TX,5,Republican,4805
G000589,PRINTING AND REPRODUCTION,67049.83,Lance Gooden,TX,5,Republican,4805
G000589,RENT  COMMUNICATION  UTILITIES,64026.7,Lance Gooden,TX,5,Republican,4805
G000589,SUPPLIES AND MATERIALS,27467.62,Lance Gooden,TX,5,Republican,4805
G000589,TRAVEL,100766.45,Lance Gooden,TX,5,Republican,4805
W000827,EQUIPMENT,16645.34,Ron Wright,TX,6,Republican,4806
W000827,FRANKED MAIL,268254.21,Ron Wright,TX,6,Republican,4806
W000827,OTHER SERVICES,44355.78,Ron Wright,TX,6,Republican,4806
W000827,PERSONNEL COMPENSATION,842674.74,Ron Wright,TX,6,Republican,4806
W000827,PRINTING AND REPRODUCTION,142507.95,Ron Wright,TX,6,Republican,4806
W000827,RENT  COMMUNICATION  UTILITIES,152095.79,Ron Wright,TX,6,Republican,4806
W000827,SUPPLIES AND MATERIALS,12602.1,Ron Wright,TX,6,Republican,4806
W000827,TRAVEL,22849.75,Ron Wright,TX,6,Republican,4806
F000468,EQUIPMENT,18280.69,Lizzie Fletcher,TX,7,Democrat,4807
F000468,FRANKED MAIL,105825.69,Lizzie Fletcher,TX,7,Democrat,4807
F000468,OTHER SERVICES,53286.71,Lizzie Fletcher,TX,7,Democrat,4807
F000468,PERSONNEL COMPENSATION,940415.22,Lizzie Fletcher,TX,7,Democrat,4807
F000468,PRINTING AND REPRODUCTION,148030.8,Lizzie Fletcher,TX,7,Democrat,4807
F000468,RENT  COMMUNICATION  UTILITIES,137516.2,Lizzie Fletcher,TX,7,Democrat,4807
F000468,SUPPLIES AND MATERIALS,20834.47,Lizzie Fletcher,TX,7,Democrat,4807
F000468,TRAVEL,30968.57,Lizzie Fletcher,TX,7,Democrat,4807
B000755,EQUIPMENT,16298.72,Kevin Brady,TX,8,Republican,4808
B000755,FRANKED MAIL,785.88,Kevin Brady,TX,8,Republican,4808
B000755,OTHER SERVICES,48175.97,Kevin Brady,TX,8,Republican,4808
B000755,PERSONNEL COMPENSATION,964690,Kevin Brady,TX,8,Republican,4808
B000755,PRINTING AND REPRODUCTION,493.75,Kevin Brady,TX,8,Republican,4808
B000755,RENT  COMMUNICATION  UTILITIES,114740.68,Kevin Brady,TX,8,Republican,4808
B000755,SUPPLIES AND MATERIALS,28315.91,Kevin Brady,TX,8,Republican,4808
B000755,TRANSPORTATION OF THINGS,12.71,Kevin Brady,TX,8,Republican,4808
B000755,TRAVEL,30874.12,Kevin Brady,TX,8,Republican,4808
G000553,EQUIPMENT,32678.41,Al Green,TX,9,Democrat,4809
G000553,FRANKED MAIL,243.21,Al Green,TX,9,Democrat,4809
G000553,OTHER SERVICES,49801.7,Al Green,TX,9,Democrat,4809
G000553,PERSONNEL COMPENSATION,919719.07,Al Green,TX,9,Democrat,4809
G000553,PRINTING AND REPRODUCTION,7168.97,Al Green,TX,9,Democrat,4809
G000553,RENT  COMMUNICATION  UTILITIES,126874,Al Green,TX,9,Democrat,4809
G000553,SUPPLIES AND MATERIALS,48463.56,Al Green,TX,9,Democrat,4809
G000553,TRAVEL,55501.68,Al Green,TX,9,Democrat,4809
M001157,EQUIPMENT,12041.26,Michael T. McCaul,TX,10,Republican,4810
M001157,FRANKED MAIL,18641.03,Michael T. McCaul,TX,10,Republican,4810
M001157,OTHER SERVICES,58600,Michael T. McCaul,TX,10,Republican,4810
M001157,PERSONNEL COMPENSATION,906073.41,Michael T. McCaul,TX,10,Republican,4810
M001157,PRINTING AND REPRODUCTION,57148.73,Michael T. McCaul,TX,10,Republican,4810
M001157,RENT  COMMUNICATION  UTILITIES,180646.06,Michael T. McCaul,TX,10,Republican,4810
M001157,SUPPLIES AND MATERIALS,31552.18,Michael T. McCaul,TX,10,Republican,4810
M001157,TRANSPORTATION OF THINGS,78.48,Michael T. McCaul,TX,10,Republican,4810
M001157,TRAVEL,72774.67,Michael T. McCaul,TX,10,Republican,4810
C001062,EQUIPMENT,6583.55,K. Michael Conaway,TX,11,Republican,4811
C001062,FRANKED MAIL,1140.16,K. Michael Conaway,TX,11,Republican,4811
C001062,OTHER SERVICES,23923.16,K. Michael Conaway,TX,11,Republican,4811
C001062,PERSONNEL COMPENSATION,1160883.48,K. Michael Conaway,TX,11,Republican,4811
C001062,PRINTING AND REPRODUCTION,456.96,K. Michael Conaway,TX,11,Republican,4811
C001062,RENT  COMMUNICATION  UTILITIES,123912.51,K. Michael Conaway,TX,11,Republican,4811
C001062,SUPPLIES AND MATERIALS,10993.84,K. Michael Conaway,TX,11,Republican,4811
C001062,TRAVEL,42864.38,K. Michael Conaway,TX,11,Republican,4811
G000377,EQUIPMENT,61727,Kay Granger,TX,12,Republican,4812
G000377,FRANKED MAIL,1853.4,Kay Granger,TX,12,Republican,4812
G000377,OTHER SERVICES,50122,Kay Granger,TX,12,Republican,4812
G000377,PERSONNEL COMPENSATION,954253.39,Kay Granger,TX,12,Republican,4812
G000377,PRINTING AND REPRODUCTION,1565.11,Kay Granger,TX,12,Republican,4812
G000377,RENT  COMMUNICATION  UTILITIES,86036.44,Kay Granger,TX,12,Republican,4812
G000377,SUPPLIES AND MATERIALS,45016.83,Kay Granger,TX,12,Republican,4812
G000377,TRAVEL,18256.35,Kay Granger,TX,12,Republican,4812
T000238,EQUIPMENT,26465.84,Mac Thornberry,TX,13,Republican,4813
T000238,FRANKED MAIL,1636.75,Mac Thornberry,TX,13,Republican,4813
T000238,OTHER SERVICES,51963.26,Mac Thornberry,TX,13,Republican,4813
T000238,PERSONNEL COMPENSATION,1127605.62,Mac Thornberry,TX,13,Republican,4813
T000238,PRINTING AND REPRODUCTION,3214.5,Mac Thornberry,TX,13,Republican,4813
T000238,RENT  COMMUNICATION  UTILITIES,82484.68,Mac Thornberry,TX,13,Republican,4813
T000238,SUPPLIES AND MATERIALS,10283.62,Mac Thornberry,TX,13,Republican,4813
T000238,TRANSPORTATION OF THINGS,29.9,Mac Thornberry,TX,13,Republican,4813
T000238,TRAVEL,38057.2,Mac Thornberry,TX,13,Republican,4813
W000814,EQUIPMENT,27133.76,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,FRANKED MAIL,42499.04,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,OTHER SERVICES,27255.23,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,PERSONNEL COMPENSATION,1079121.53,"Randy K. Weber, Sr.",TX,14,Republican,4814
